shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
17823,14015,05-06-2017,,usps,Delivered
17824,16713,03-13-2016,,ups,Delivered
17825,16821,05-25-2016,,ontrac,Delivered
17826,21636,03-12-2017,03-26-2017,lasership,Returned
17827,7581,04-03-2017,,purolator,Delivered
17828,16732,04-11-2016,04-19-2016,ups,Returned
17829,23240,02-15-2016,02-29-2016,usps,Returned
17830,10089,01-10-2016,01-25-2016,lasership,Returned
17831,406,03-29-2017,,amazon logistics,Delivered
17832,22679,11-01-2016,,spee-dee delivery,Delivered
17833,23905,12-13-2015,,amazon logistics,Delivered
17834,6077,04-03-2016,,fedex,Delivered
17835,459,02-05-2017,02-20-2017,lasership,Returned
17836,17164,08-21-2016,,ups,Delivered
17837,9743,01-10-2016,,xpo logistics,Delivered
17838,4294,03-26-2016,04-09-2016,ontrac,Returned
17839,3868,01-20-2017,,spee-dee delivery,Delivered
17840,23073,01-07-2016,,ontrac,Delivered
17841,11319,06-10-2016,,ups,Delivered
17842,582,11-08-2016,,dhl,Delivered
17843,19208,06-05-2016,,dhl,Delivered
17844,8050,02-05-2017,02-16-2017,lasership,Returned
17845,12301,01-02-2016,,ontrac,Delivered
17846,7638,03-24-2017,,usps,Delivered
17847,18361,11-18-2016,,usps,Delivered
17848,6267,12-09-2016,12-18-2016,spee-dee delivery,Returned
17849,7987,02-18-2017,03-03-2017,dhl,Returned
17850,21483,02-19-2017,,fedex,Delivered
17851,15876,08-06-2015,,purolator,Delivered
17852,17486,03-23-2017,,fedex,Delivered
17853,7446,12-16-2016,,fedex,Delivered
17854,23103,01-16-2016,,amazon logistics,Delivered
17855,9387,08-06-2016,,ontrac,Delivered
17856,15700,01-27-2017,02-11-2017,spee-dee delivery,Returned
17858,15009,11-02-2016,,spee-dee delivery,Delivered
17859,15767,01-20-2017,01-29-2017,amazon logistics,Returned
17860,4610,03-07-2017,,spee-dee delivery,Delivered
17861,5058,11-21-2015,,ups,Delivered
17862,15094,05-28-2017,,fedex,Delivered
17863,8659,01-05-2017,,amazon logistics,Delivered
17864,2423,01-12-2017,01-26-2017,ontrac,Returned
17865,19787,08-30-2016,09-14-2016,fedex,Returned
17866,14205,03-18-2017,,purolator,Delivered
17867,21154,07-29-2017,,ontrac,Delivered
17868,4622,03-16-2017,,ontrac,Delivered
17869,12233,01-02-2016,,xpo logistics,Delivered
17870,8555,01-08-2017,,dhl,Delivered
17871,1861,12-07-2016,,ups,Delivered
17872,6500,11-17-2016,,amazon logistics,Delivered
17873,12502,12-30-2015,,lasership,Delivered
17874,11533,03-21-2016,,dhl,Delivered
17875,15777,10-08-2017,,lasership,Delivered
17876,2950,11-19-2016,,spee-dee delivery,Delivered
17877,6422,11-20-2016,,purolator,Delivered
17878,6066,04-02-2016,,spee-dee delivery,Delivered
17879,9162,08-23-2016,,purolator,Delivered
17880,20183,01-08-2017,01-23-2017,ups,Returned
17881,7812,03-16-2017,,spee-dee delivery,Delivered
17882,7210,12-24-2016,,ontrac,Delivered
17883,2850,09-20-2016,10-04-2016,purolator,Returned
17884,8966,09-17-2016,,ontrac,Delivered
17885,12354,12-30-2015,01-14-2016,dhl,Returned
17886,208,12-30-2016,01-13-2017,ontrac,Returned
17887,2450,01-10-2017,,dhl,Delivered
17888,16054,09-26-2015,,xpo logistics,Delivered
17889,22517,10-17-2016,10-27-2016,purolator,Returned
17890,5030,12-18-2016,,purolator,Delivered
17892,1097,02-13-2017,,dhl,Delivered
17893,19557,07-22-2016,,purolator,Delivered
17894,8865,09-24-2016,,lasership,Delivered
17895,23486,03-27-2016,,xpo logistics,Delivered
17896,13075,01-20-2017,,fedex,Delivered
17897,2427,01-11-2017,,usps,Delivered
17898,1896,12-03-2016,12-14-2016,xpo logistics,Returned
17899,11543,03-24-2016,,fedex,Delivered
17900,21322,02-27-2017,,spee-dee delivery,Delivered
17901,20035,12-24-2016,,usps,Delivered
17902,12784,01-25-2017,02-09-2017,ups,Returned
17903,14249,08-25-2016,09-09-2016,lasership,Returned
17904,17053,07-02-2016,,xpo logistics,Delivered
17905,13309,12-30-2015,,xpo logistics,Delivered
17906,1809,12-13-2016,,fedex,Delivered
17907,6667,10-22-2016,,xpo logistics,Delivered
17908,2216,01-19-2017,,ontrac,Delivered
17909,11503,03-29-2016,04-06-2016,lasership,Returned
17910,18039,07-26-2017,,ups,Delivered
17911,1273,01-03-2017,,ups,Delivered
17912,4938,08-23-2016,,ups,Delivered
17913,586,11-06-2016,,fedex,Delivered
17914,3107,04-19-2016,,spee-dee delivery,Delivered
17915,5261,11-11-2015,,dhl,Delivered
17916,1760,12-16-2016,12-24-2016,ontrac,Returned
17917,3708,12-02-2015,,usps,Delivered
17918,21381,08-20-2017,,amazon logistics,Delivered
17919,3874,01-20-2017,02-02-2017,lasership,Returned
17920,20426,01-26-2017,,fedex,Delivered
17921,11667,03-14-2016,,usps,Delivered
17922,18208,09-25-2016,10-08-2016,purolator,Returned
17923,23429,03-20-2016,04-04-2016,purolator,Returned
17924,10628,01-14-2016,01-28-2016,amazon logistics,Returned
17925,3149,06-27-2016,07-12-2016,amazon logistics,Returned
17926,3042,05-28-2017,,spee-dee delivery,Delivered
17927,14477,01-17-2017,,lasership,Delivered
17928,5535,05-20-2016,,fedex,Delivered
17930,11755,03-12-2016,03-26-2016,dhl,Returned
17931,16800,04-18-2016,,purolator,Delivered
17933,20484,02-01-2017,,xpo logistics,Delivered
17934,15163,05-19-2017,,xpo logistics,Delivered
17935,20385,01-24-2017,,usps,Delivered
17936,1826,12-08-2016,,fedex,Delivered
17937,23902,12-06-2015,,amazon logistics,Delivered
17938,3942,01-31-2017,,xpo logistics,Delivered
17939,10506,01-18-2016,,lasership,Delivered
17940,20320,01-20-2017,,ups,Delivered
17941,3911,01-25-2017,02-03-2017,spee-dee delivery,Returned
17942,8625,01-07-2017,,usps,Delivered
17943,20515,02-07-2017,,usps,Delivered
17944,15921,09-09-2015,09-21-2015,purolator,Returned
17945,4935,06-06-2016,,fedex,Delivered
17946,15687,01-25-2017,,spee-dee delivery,Delivered
17947,3992,02-05-2017,,fedex,Delivered
17948,2827,04-02-2017,,ontrac,Delivered
17949,17978,07-24-2017,,usps,Delivered
17950,8751,12-31-2016,01-12-2017,dhl,Returned
17951,17819,06-22-2017,07-02-2017,usps,Returned
17952,16313,01-08-2016,,ups,Delivered
17953,22470,10-04-2016,10-16-2016,fedex,Returned
17954,331,02-24-2017,,usps,Delivered
17955,18158,09-19-2016,09-27-2016,amazon logistics,Returned
17956,2139,01-24-2017,,purolator,Delivered
17957,10958,07-18-2016,,amazon logistics,Delivered
17958,22489,10-14-2016,,lasership,Delivered
17959,20577,02-15-2017,,amazon logistics,Delivered
17960,4737,04-08-2017,,ontrac,Delivered
17961,9716,01-09-2016,,ontrac,Delivered
17962,423,12-24-2016,,purolator,Delivered
17963,19025,05-18-2016,05-26-2016,amazon logistics,Returned
17965,5640,05-11-2016,,lasership,Delivered
17966,22245,09-10-2016,09-18-2016,ontrac,Returned
17967,21533,02-26-2017,,amazon logistics,Delivered
17968,8088,02-04-2017,,xpo logistics,Delivered
17969,1145,02-06-2017,,ontrac,Delivered
17970,12511,12-30-2015,,amazon logistics,Delivered
17971,5419,05-30-2016,,amazon logistics,Delivered
17972,20905,07-08-2017,,xpo logistics,Delivered
17973,1057,02-19-2017,03-03-2017,fedex,Returned
17974,6947,12-29-2016,,usps,Delivered
17975,23146,01-31-2016,,ontrac,Delivered
17976,6338,11-28-2016,12-06-2016,ups,Returned
17977,16522,01-17-2016,,spee-dee delivery,Delivered
17978,21180,08-07-2017,08-22-2017,spee-dee delivery,Returned
17979,5529,05-22-2016,05-31-2016,amazon logistics,Returned
17980,3979,02-06-2017,,ups,Delivered
17981,14383,09-01-2016,09-16-2016,fedex,Returned
17982,13947,05-08-2017,,dhl,Delivered
17983,8697,01-02-2017,,ontrac,Delivered
17984,23142,01-23-2016,,ups,Delivered
17985,10134,01-09-2016,01-21-2016,lasership,Returned
17986,22776,11-14-2016,,purolator,Delivered
17987,17540,03-18-2017,,purolator,Delivered
17988,13688,11-29-2015,,purolator,Delivered
17989,20422,01-26-2017,02-10-2017,fedex,Returned
17990,10183,01-30-2016,,ups,Delivered
17991,17105,07-30-2016,08-11-2016,usps,Returned
17992,1015,02-28-2017,,usps,Delivered
17993,5130,06-22-2016,,fedex,Delivered
17994,12985,01-20-2017,,ontrac,Delivered
17995,9699,01-11-2016,01-25-2016,ups,Returned
17996,9851,01-09-2016,,dhl,Delivered
17997,3189,12-29-2016,,usps,Delivered
17998,4136,01-03-2016,01-15-2016,amazon logistics,Returned
17999,6131,12-16-2016,12-27-2016,dhl,Returned
18000,6053,04-02-2016,,xpo logistics,Delivered
18001,23813,10-31-2015,,fedex,Delivered
18002,14402,09-12-2016,,spee-dee delivery,Delivered
18003,8583,01-08-2017,,purolator,Delivered
18004,544,11-13-2016,,ontrac,Delivered
18005,8736,01-01-2017,01-16-2017,dhl,Returned
18006,8194,01-19-2017,,fedex,Delivered
18007,18265,10-24-2016,,lasership,Delivered
18008,10562,01-12-2016,,lasership,Delivered
18009,16673,04-02-2016,,amazon logistics,Delivered
18010,1494,12-28-2016,,lasership,Delivered
18011,14940,11-25-2016,,lasership,Delivered
18012,22929,11-27-2016,12-08-2016,ontrac,Returned
18013,21882,04-24-2017,,xpo logistics,Delivered
18014,7676,03-23-2017,,lasership,Delivered
18015,16036,10-16-2015,10-29-2015,amazon logistics,Returned
18016,15632,01-28-2017,02-07-2017,dhl,Returned
18017,10490,01-16-2016,01-27-2016,purolator,Returned
18018,2077,01-26-2017,,xpo logistics,Delivered
18019,6769,10-15-2016,,fedex,Delivered
18020,3172,08-09-2016,08-18-2016,spee-dee delivery,Returned
18021,16401,01-11-2016,,dhl,Delivered
18022,19126,05-24-2016,06-04-2016,ups,Returned
18023,22313,09-25-2016,,ontrac,Delivered
18024,15477,02-23-2017,,fedex,Delivered
18025,4865,04-24-2016,,usps,Delivered
18026,5709,05-04-2016,,spee-dee delivery,Delivered
18027,1681,12-28-2016,,dhl,Delivered
18028,22799,11-15-2016,11-27-2016,usps,Returned
18029,14264,12-31-2016,01-11-2017,ontrac,Returned
18030,17946,07-08-2017,,spee-dee delivery,Delivered
18031,5799,04-24-2016,05-05-2016,dhl,Returned
18032,3891,01-27-2017,,dhl,Delivered
18033,9181,08-21-2016,,usps,Delivered
18034,12897,01-24-2017,02-06-2017,usps,Returned
18035,9972,01-08-2016,01-16-2016,spee-dee delivery,Returned
18036,3274,09-05-2016,,usps,Delivered
18037,8439,01-11-2017,,ontrac,Delivered
18038,7800,03-16-2017,03-30-2017,spee-dee delivery,Returned
18039,14915,12-01-2016,12-09-2016,dhl,Returned
18040,306,04-08-2017,,spee-dee delivery,Delivered
18041,14469,01-18-2017,02-02-2017,dhl,Returned
18042,18795,01-29-2017,02-13-2017,purolator,Returned
18043,12243,01-02-2016,,ontrac,Delivered
18044,452,12-26-2016,,ups,Delivered
18045,2340,01-17-2017,01-31-2017,usps,Returned
18046,11526,03-20-2016,,usps,Delivered
18047,13344,12-26-2015,,ups,Delivered
18048,16192,11-18-2015,,amazon logistics,Delivered
18049,6188,12-10-2016,,spee-dee delivery,Delivered
18050,2078,01-24-2017,02-03-2017,dhl,Returned
18051,8237,01-17-2017,,ontrac,Delivered
18052,17893,06-29-2017,07-14-2017,dhl,Returned
18053,1312,01-02-2017,,usps,Delivered
18054,8520,01-07-2017,01-19-2017,xpo logistics,Returned
18055,23043,01-12-2016,,ups,Delivered
18056,4668,12-26-2016,,dhl,Delivered
18057,8901,09-27-2016,,ups,Delivered
18058,22888,11-22-2016,11-30-2016,ontrac,Returned
18059,6440,11-18-2016,,spee-dee delivery,Delivered
18060,18173,09-23-2016,10-01-2016,lasership,Returned
18061,438,12-27-2016,,xpo logistics,Delivered
18062,7870,03-12-2017,,amazon logistics,Delivered
18063,5043,01-06-2016,01-21-2016,fedex,Returned
18064,3453,02-12-2017,,spee-dee delivery,Delivered
18065,14309,12-25-2016,,purolator,Delivered
18067,9927,01-08-2016,,purolator,Delivered
18068,3392,05-18-2017,,fedex,Delivered
18069,3326,11-01-2016,11-12-2016,lasership,Returned
18070,638,04-17-2017,04-30-2017,ups,Returned
18071,15663,01-26-2017,02-09-2017,lasership,Returned
18072,7276,12-20-2016,12-28-2016,ups,Returned
18073,14587,01-09-2017,,xpo logistics,Delivered
18074,4961,09-09-2016,09-17-2016,dhl,Returned
18075,12146,01-03-2016,01-16-2016,lasership,Returned
18076,7505,04-21-2017,,lasership,Delivered
18078,8077,02-06-2017,,spee-dee delivery,Delivered
18079,18343,10-31-2016,11-09-2016,xpo logistics,Returned
18080,15172,05-14-2017,,amazon logistics,Delivered
18081,13963,05-06-2017,05-18-2017,purolator,Returned
18082,17994,07-10-2017,,xpo logistics,Delivered
18083,22097,05-22-2017,06-04-2017,ontrac,Returned
18084,2149,01-19-2017,02-02-2017,dhl,Returned
18085,2069,01-28-2017,02-09-2017,usps,Returned
18086,21866,04-17-2017,,ups,Delivered
18087,16626,02-01-2016,,amazon logistics,Delivered
18088,17047,06-22-2016,,dhl,Delivered
18089,14243,01-02-2017,,spee-dee delivery,Delivered
18090,12727,01-29-2017,02-08-2017,usps,Returned
18091,23317,03-06-2016,,usps,Delivered
18092,11028,07-06-2016,,lasership,Delivered
18093,22512,10-18-2016,10-31-2016,fedex,Returned
18094,20658,06-04-2017,,fedex,Delivered
18095,22761,11-11-2016,,lasership,Delivered
18096,3660,11-10-2015,,ontrac,Delivered
18097,5072,11-26-2015,,spee-dee delivery,Delivered
18098,3566,01-28-2016,,lasership,Delivered
18099,19689,08-17-2016,,xpo logistics,Delivered
18100,7961,02-18-2017,03-03-2017,ontrac,Returned
18101,7756,03-21-2017,,xpo logistics,Delivered
18102,13013,01-19-2017,,spee-dee delivery,Delivered
18103,1879,12-08-2016,,ontrac,Delivered
18104,4750,01-31-2017,,amazon logistics,Delivered
18105,7821,03-16-2017,,usps,Delivered
18106,13026,01-23-2017,02-06-2017,usps,Returned
18107,15568,02-07-2017,,fedex,Delivered
18108,16563,02-14-2016,02-24-2016,amazon logistics,Returned
18109,14147,01-23-2017,02-07-2017,fedex,Returned
18110,4664,12-25-2016,,spee-dee delivery,Delivered
18111,13730,11-30-2015,,usps,Delivered
18112,69,12-17-2016,,spee-dee delivery,Delivered
18113,23859,11-24-2015,12-03-2015,ups,Returned
18114,19530,07-19-2016,,dhl,Delivered
18115,2204,01-19-2017,,usps,Delivered
18116,8802,10-04-2016,,usps,Delivered
18117,20003,12-17-2016,,ups,Delivered
18118,12678,02-01-2017,,ontrac,Delivered
18119,2300,01-21-2017,,ups,Delivered
18120,8682,01-05-2017,,spee-dee delivery,Delivered
18121,15691,01-24-2017,02-04-2017,ontrac,Returned
18122,12600,12-30-2015,,ontrac,Delivered
18123,18542,12-31-2016,,purolator,Delivered
18124,13603,12-05-2015,,spee-dee delivery,Delivered
18125,6674,10-22-2016,11-02-2016,lasership,Returned
18126,13144,12-29-2015,,ontrac,Delivered
18127,6292,12-08-2016,,ontrac,Delivered
18128,8982,09-18-2016,,usps,Delivered
18129,165,11-27-2016,,dhl,Delivered
18130,11804,03-08-2016,,xpo logistics,Delivered
18131,8926,09-20-2016,,usps,Delivered
18132,13246,12-31-2015,,purolator,Delivered
18134,8897,09-27-2016,,usps,Delivered
18135,14696,12-31-2016,01-14-2017,ups,Returned
18136,12256,12-31-2015,01-08-2016,lasership,Returned
18137,20894,07-01-2017,,xpo logistics,Delivered
18138,21482,02-19-2017,,fedex,Delivered
18139,19393,06-27-2016,07-09-2016,purolator,Returned
18140,20492,02-02-2017,,lasership,Delivered
18141,16186,11-21-2015,,ontrac,Delivered
18142,8887,09-28-2016,,spee-dee delivery,Delivered
18143,18318,10-29-2016,11-12-2016,xpo logistics,Returned
18144,17174,07-10-2016,,xpo logistics,Delivered
18145,14745,12-24-2016,,ups,Delivered
18146,19849,12-10-2016,12-18-2016,lasership,Returned
18147,17881,06-14-2017,,fedex,Delivered
18148,8811,10-01-2016,10-09-2016,ups,Returned
18149,16948,05-14-2016,05-22-2016,usps,Returned
18150,13762,10-11-2015,,ups,Delivered
18151,12512,12-30-2015,,purolator,Delivered
18152,15195,05-06-2017,05-14-2017,fedex,Returned
18153,9043,09-10-2016,,amazon logistics,Delivered
18154,11549,03-20-2016,,xpo logistics,Delivered
18155,22520,10-15-2016,,ontrac,Delivered
18156,9131,09-06-2016,,usps,Delivered
18157,9984,01-08-2016,,ups,Delivered
18158,7188,12-24-2016,,xpo logistics,Delivered
18159,18102,08-18-2017,,ontrac,Delivered
18160,12124,01-01-2016,,ups,Delivered
18161,3503,01-09-2016,,amazon logistics,Delivered
18162,17287,09-10-2016,,dhl,Delivered
18163,4034,12-29-2015,,ups,Delivered
18164,10871,07-20-2016,08-03-2016,dhl,Returned
18165,2809,05-01-2017,05-15-2017,purolator,Returned
18166,4525,01-30-2016,,dhl,Delivered
18167,23533,04-05-2016,,ups,Delivered
18168,8588,01-07-2017,,lasership,Delivered
18169,8635,01-11-2017,01-19-2017,ontrac,Returned
18170,20582,02-15-2017,,usps,Delivered
18171,18810,01-29-2017,02-12-2017,usps,Returned
18173,11031,07-03-2016,,usps,Delivered
18174,23654,04-18-2016,,fedex,Delivered
18175,16502,01-29-2016,02-08-2016,amazon logistics,Returned
18176,13257,12-29-2015,,xpo logistics,Delivered
18177,23418,03-20-2016,,lasership,Delivered
18178,17166,08-20-2016,,spee-dee delivery,Delivered
18179,561,11-10-2016,,xpo logistics,Delivered
18180,12923,01-24-2017,02-04-2017,dhl,Returned
18181,18906,01-31-2017,,lasership,Delivered
18182,17189,07-21-2016,08-02-2016,amazon logistics,Returned
18183,15784,09-10-2017,,ontrac,Delivered
18184,21224,08-08-2017,,ups,Delivered
18185,16277,12-03-2015,,ups,Delivered
18186,2226,01-18-2017,,purolator,Delivered
18187,526,11-17-2016,12-01-2016,dhl,Returned
18188,6910,12-30-2016,,fedex,Delivered
18189,12236,12-31-2015,,xpo logistics,Delivered
18190,18293,10-25-2016,11-03-2016,xpo logistics,Returned
18191,8669,01-03-2017,01-15-2017,usps,Returned
18192,7701,03-19-2017,,ontrac,Delivered
18193,5334,10-24-2015,,dhl,Delivered
18194,7662,03-24-2017,,spee-dee delivery,Delivered
18195,22538,10-16-2016,10-27-2016,purolator,Returned
18196,1511,12-27-2016,,dhl,Delivered
18197,15559,02-04-2017,,dhl,Delivered
18198,691,04-11-2017,,amazon logistics,Delivered
18199,22678,10-29-2016,11-08-2016,spee-dee delivery,Returned
18200,21016,07-20-2017,08-01-2017,lasership,Returned
18201,21925,04-23-2017,,fedex,Delivered
18202,4190,02-12-2016,02-20-2016,spee-dee delivery,Returned
18203,7689,03-20-2017,,lasership,Delivered
18204,6374,11-27-2016,,spee-dee delivery,Delivered
18206,20604,05-30-2017,,amazon logistics,Delivered
18207,10788,07-27-2016,,fedex,Delivered
18208,7228,12-24-2016,,purolator,Delivered
18209,6812,12-31-2016,,xpo logistics,Delivered
18210,14181,01-09-2017,,spee-dee delivery,Delivered
18211,6502,11-19-2016,,fedex,Delivered
18212,2285,01-17-2017,01-25-2017,amazon logistics,Returned
18213,5362,10-19-2015,10-28-2015,usps,Returned
18214,18564,01-01-2017,,spee-dee delivery,Delivered
18215,12295,12-31-2015,01-15-2016,amazon logistics,Returned
18216,9936,01-08-2016,,fedex,Delivered
18218,1469,01-01-2017,,fedex,Delivered
18219,13162,12-30-2015,,spee-dee delivery,Delivered
18220,17962,07-06-2017,07-21-2017,amazon logistics,Returned
18221,15410,03-12-2017,,amazon logistics,Delivered
18222,14537,01-19-2017,,xpo logistics,Delivered
18223,22859,11-18-2016,12-03-2016,xpo logistics,Returned
18225,9110,09-08-2016,,fedex,Delivered
18226,17409,02-25-2017,03-06-2017,purolator,Returned
18227,3936,01-29-2017,,amazon logistics,Delivered
18228,5661,05-08-2016,,fedex,Delivered
18229,9315,08-12-2016,,ontrac,Delivered
18231,21855,04-01-2017,,spee-dee delivery,Delivered
18232,15362,03-22-2017,,ontrac,Delivered
18233,16994,06-28-2016,07-10-2016,fedex,Returned
18234,8836,09-26-2016,,amazon logistics,Delivered
18235,667,04-16-2017,,ups,Delivered
18236,18803,01-31-2017,02-14-2017,xpo logistics,Returned
18237,2058,01-25-2017,02-06-2017,lasership,Returned
18239,20984,07-20-2017,,usps,Delivered
18240,11891,02-22-2016,,ontrac,Delivered
18241,4733,11-27-2015,,ups,Delivered
18242,6556,11-08-2016,,amazon logistics,Delivered
18243,1317,01-02-2017,,lasership,Delivered
18244,5806,04-22-2016,,purolator,Delivered
18245,3934,01-28-2017,,dhl,Delivered
18246,7118,12-24-2016,,lasership,Delivered
18247,10875,07-18-2016,,amazon logistics,Delivered
18248,20452,01-31-2017,,amazon logistics,Delivered
18249,6816,01-02-2017,,fedex,Delivered
18250,19112,05-22-2016,06-06-2016,usps,Returned
18251,6845,12-31-2016,,amazon logistics,Delivered
18252,5297,11-08-2015,,spee-dee delivery,Delivered
18253,16510,02-07-2016,,dhl,Delivered
18254,6944,12-29-2016,,fedex,Delivered
